"Unique ID","Q2 - Did you switch careers into Data?","Q4 - What Industry do you work in?",Satisfaction_Salary,Satisfaction_WorkLife,Satisfaction_Coworkers,Satisfaction_Management,Satisfaction_Upward,Satisfaction_Learning,"Q7 - How difficult was it for you to break into Data?",Q8_Most_Important_Thing,"Q9 - Male/Female?","Q10 - Current Age","Q11 - Which Country do you live in?","Q12 - Highest Level of Education",Current_Role,min_salary,max_salary,avg_salary,Favorite_Language,Clean_Date,Clean_Ethnicity,Age,Age_Brackets
62a3fea50a77c1a77f66e41b,Yes,Healthcare,4.0,5.0,7.0,7.0,5.0,7.0,"Neither easy nor difficult","Better Salary",Female,35,Brazil,Bachelors,"Data Analyst",0,40000,20000,R,2022-06-10,"Hispanic / Latino",35,31-35
62a40276bc6861bf3177e6fd,Yes,Automotive,2.0,2.0,3.0,3.0,2.0,3.0,Difficult,"Good Work/Life Balance",Male,22,India,Bachelors,"Student / Job Seeker",0,40000,20000,Python,2022-06-10,"Asian / Asian American",22,21-25
62a403bbf8d5efcc22f8eb18,Yes,"Tech / IT",5.0,10.0,5.0,6.0,6.0,8.0,"Very Difficult","Better Salary",Male,33,India,Bachelors,"Data Analyst",0,40000,20000,Python,2022-06-10,"Asian / Asian American",33,31-35
62a403d30f8c8599d5b03d65,No,"Legal & Public Sector",1.0,7.0,7.0,7.0,1.0,2.0,"Very Easy","Better Salary",Male,22,"United States",Bachelors,"Data Engineer",0,40000,20000,Python,2022-06-10,"White / Caucasian",22,21-25
62a4044acf25554317312a81,Yes,Distribution,7.0,8.0,8.0,7.0,5.0,9.0,"Neither easy nor difficult","Remote Work",Male,35,"United States",Bachelors,"Data Analyst",86000,105000,95500,R,2022-06-10,"White / Caucasian",35,31-35
62a4061bf408bae018ee5deb,Yes,Entertainment,8.0,5.0,6.0,4.0,4.0,8.0,Easy,"Good Work/Life Balance",Female,37,"United States",Masters,"Data Analyst",66000,85000,75500,SQL,2022-06-10,"White / Caucasian",37,36-40
62a40726575fa3a5ae89d990,Yes,"Finance / Banking",4.0,,,,,,"Very Easy","Better Salary",Male,22,"United States",Associates,"Student / Job Seeker",0,40000,20000,Python,2022-06-10,Other,22,21-25
62a4098124a2626027394ddc,Yes,Healthcare,10.0,10.0,10.0,7.0,10.0,10.0,"Neither easy nor difficult","Better Salary",Male,36,"United States",Masters,"Data Analyst",66000,85000,75500,Python,2022-06-10,"White / Caucasian",36,36-40
62a40c99575fa3a5ae89de4b,Yes,FMCG,6.0,5.0,8.0,8.0,7.0,9.0,Easy,"Good Work/Life Balance",Male,26,India,Bachelors,"Data Scientist",86000,105000,95500,Python,2022-06-10,"Hispanic / Latino",26,26-30
62a40d86d8c00e9f541afb5e,Yes,"Research & Science",3.0,2.0,6.0,5.0,5.0,6.0,"Neither easy nor difficult","Good Culture",Female,25,"South Korea",Bachelors,"Data Analyst",0,40000,20000,R,2022-06-10,"Asian / Asian American",25,21-25
62a40da3cf255543173132e2,Yes,"Legal & Public Sector",4.0,6.0,6.0,5.0,5.0,6.0,"Neither easy nor difficult","Remote Work",Female,34,"United States","High School","Data Analyst",41000,65000,53000,R,2022-06-10,"White / Caucasian",34,31-35
62a40dfa5d257a28a30eb110,Yes,"Consumer Goods",4.0,8.0,8.0,8.0,7.0,8.0,Difficult,"Remote Work",Male,33,Chile,Bachelors,"Data Analyst",0,40000,20000,Python,2022-06-10,"Hispanic / Latino",33,31-35
62a410b5cec54911e9cb8262,No,"Retail / E-Commerce",0.0,4.0,0.0,1.0,4.0,2.0,"Very Difficult","Good Work/Life Balance",Male,37,"United States",Bachelors,"Student / Job Seeker",41000,65000,53000,Python,2022-06-10,"White / Caucasian",37,36-40
62a41135bc6861bf3177f3d8,No,Marketing,5.0,5.0,7.0,6.0,4.0,6.0,"Very Easy","Better Salary",Female,54,"United States","High School","Data Analyst",66000,85000,75500,Python,2022-06-10,"White / Caucasian",54,50+
62a41795cec54911e9cb8854,Yes,"Finance / Banking",2.0,,,,,,"Very Easy","Better Salary",Male,26,India,Bachelors,"Data Analyst",0,40000,20000,Python,2022-06-11,"Asian / Asian American",26,26-30
62a41964d8c00e9f541b061d,No,Education,4.0,7.0,7.0,7.0,2.0,7.0,"Neither easy nor difficult","Better Salary",Female,27,"United States",Masters,"Data Analyst",41000,65000,53000,R,2022-06-11,"Hispanic / Latino",27,26-30
62a41968f8d5efcc22f8fd44,Yes,"Retail / E-Commerce",2.0,3.0,6.0,6.0,3.0,5.0,Difficult,"Better Salary",Male,24,"United Kingdom",Bachelors,"Data Architect / Database Administrator",0,40000,20000,SQL,2022-06-11,"White / Caucasian",24,21-25
62a41e23bc6861bf3177fffb,Yes,"Finance / Banking",5.0,5.0,5.0,5.0,5.0,10.0,"Neither easy nor difficult","Better Salary",Male,24,Egypt,Bachelors,"Data Analyst",0,40000,20000,Python,2022-06-11,"White / Caucasian",24,21-25
62a421cebc6861bf317803f5,Yes,Consulting,3.0,4.0,5.0,3.0,2.0,3.0,"Neither easy nor difficult","Better Salary",Male,27,Panama,Bachelors,Other,0,40000,20000,Python,2022-06-11,"White / Caucasian",27,26-30
62a42243f8d5efcc22f90c55,No,"Not Specified",0.0,0.0,0.0,0.0,0.0,0.0,"Very Difficult","Remote Work",Male,25,Indonesia,Bachelors,"Student / Job Seeker",0,40000,20000,Python,2022-06-11,"Asian / Asian American",25,21-25
62a424ccd8c00e9f541b114e,Yes,"Tech / IT",1.0,7.0,7.0,7.0,7.0,1.0,Difficult,"Better Salary",Female,28,"United Kingdom",Masters,"Data Analyst",0,40000,20000,Python,2022-06-11,"Black / African",28,26-30
62a42527b4da29969c6423f7,No,Education,3.0,6.0,5.0,5.0,3.0,4.0,Easy,"Remote Work",Male,21,"United States",Bachelors,Other,41000,65000,53000,Python,2022-06-11,"Asian / Asian American",21,21-25
62a425ec2e54c9003e5467bf,Yes,Healthcare,4.0,4.0,5.0,5.0,4.0,6.0,Difficult,"Good Work/Life Balance",Female,28,"United States",Bachelors,"Data Analyst",86000,105000,95500,R,2022-06-11,"White / Caucasian",28,26-30
62a427190a77c1a77f67095c,Yes,"Tech / IT",3.0,5.0,5.0,5.0,5.0,2.0,"Neither easy nor difficult","Remote Work",Male,30,Ghana,Masters,"Data Analyst",0,40000,20000,Python,2022-06-11,"Black / African",30,26-30
62a429f0f3072dd892636396,No,Education,0.0,10.0,0.0,9.0,5.0,10.0,Easy,"Remote Work",Male,24,Angola,Associates,"Data Analyst",0,40000,20000,Python,2022-06-11,"Black / African",24,21-25
62a42d6ef8d5efcc22f9178a,Yes,Healthcare,7.0,4.0,6.0,5.0,6.0,6.0,Difficult,"Remote Work",Male,26,India,Bachelors,"Data Analyst",0,40000,20000,Python,2022-06-11,"Asian / Asian American",26,26-30
62a436fd24a2626027397c93,Yes,"Tech / IT",,,,,,5.0,"Neither easy nor difficult","Good Work/Life Balance",Female,19,Bangladesh,"High School","Data Analyst",0,40000,20000,Python,2022-06-11,"Asian / Asian American",19,"Under 21"
62a43e86f408bae018ee913a,No,"Customer Service",5.0,6.0,6.0,5.0,1.0,3.0,"Neither easy nor difficult","Good Work/Life Balance",Female,92,India,Masters,"Student / Job Seeker",0,40000,20000,Python,2022-06-11,"Asian / Asian American",92,50+
62a43ed4f8d5efcc22f92d0a,Yes,Healthcare,1.0,8.0,5.0,1.0,7.0,8.0,"Neither easy nor difficult","Remote Work",Male,28,Nigeria,Bachelors,"Data Analyst",0,40000,20000,Python,2022-06-11,"Black / African",28,26-30
62a43f43f408bae018ee9281,Yes,Education,0.0,1.0,2.0,2.0,1.0,1.0,"Neither easy nor difficult","Better Salary",Female,24,India,Masters,"Student / Job Seeker",0,40000,20000,Python,2022-06-11,"Asian / Asian American",24,21-25
62a440ab575fa3a5ae8a1418,No,Healthcare,7.0,10.0,10.0,10.0,5.0,10.0,Easy,"Better Salary",Male,25,"United States",Masters,Other,41000,65000,53000,Python,2022-06-11,"Asian / Asian American",25,21-25
62a441e3575fa3a5ae8a1552,Yes,"Finance / Banking",4.0,5.0,5.0,5.0,6.0,6.0,"Neither easy nor difficult","Good Work/Life Balance",Male,42,"United Kingdom",Masters,"Data Analyst",41000,65000,53000,Python,2022-06-11,"Black / African",42,41-50
62a446faf8f7561645868c60,Yes,"Tech / IT",2.0,3.0,3.0,3.0,3.0,3.0,Difficult,"Better Salary",Male,21,India,Bachelors,"Data Analyst",0,40000,20000,Python,2022-06-11,"Asian / Asian American",21,21-25
62a448832e54c9003e5491c5,No,Healthcare,7.0,8.0,9.0,7.0,7.0,6.0,Easy,"Better Salary",Male,24,"United States",Bachelors,"Data Analyst",66000,85000,75500,Python,2022-06-11,"White / Caucasian",24,21-25
62a44ae2f8f7561645869335,Yes,Healthcare,4.0,7.0,6.0,6.0,6.0,7.0,"Neither easy nor difficult","Better Salary",Female,26,"United States",Bachelors,"Data Analyst",41000,65000,53000,Python,2022-06-11,"White / Caucasian",26,26-30
62a44bc7bc6861bf31783829,Yes,"Consumer Goods",2.0,8.0,8.0,9.0,8.0,10.0,Difficult,"Better Salary",Male,30,"United Kingdom",Bachelors,"Data Analyst",0,40000,20000,Python,2022-06-11,"White / Caucasian",30,26-30
62a44ea3f408bae018eea62a,Yes,"Tech / IT",6.0,10.0,10.0,10.0,10.0,10.0,"Neither easy nor difficult","Good Culture",Male,27,"United States",Bachelors,"Data Engineer",86000,105000,95500,SQL,2022-06-11,"Black / African",27,26-30
62a4514ff408bae018eea94d,Yes,"Tech / IT",0.0,4.0,1.0,0.0,1.0,3.0,Easy,"Better Salary",Male,28,India,Bachelors,"Data Engineer",0,40000,20000,Python,2022-06-11,"Asian / Asian American",28,26-30
62a45a140a77c1a77f67469d,No,"Legal & Public Sector",6.0,8.0,7.0,7.0,5.0,6.0,Easy,"Better Salary",Female,29,"United Kingdom",Bachelors,"Data Analyst",66000,85000,75500,SQL,2022-06-11,"White / Caucasian",29,26-30
62a45c8bf3072dd89263a493,No,"Student / Unemployed",0.0,0.0,0.0,0.0,0.0,0.0,Easy,"Good Work/Life Balance",Female,26,India,Bachelors,"Data Analyst",0,40000,20000,Python,2022-06-11,"Asian / Asian American",26,26-30
62a45f8c0f8c8599d5b09d40,Yes,"Finance / Banking",3.0,3.0,3.0,3.0,3.0,4.0,"Neither easy nor difficult","Remote Work",Male,29,Nigeria,Bachelors,"Data Engineer",0,40000,20000,Python,2022-06-11,"Black / African",29,26-30
62a4604d0a77c1a77f674e29,No,"Finance / Banking",3.0,5.0,7.0,2.0,5.0,7.0,Easy,"Remote Work",Male,60,"United Kingdom",Masters,Other,66000,85000,75500,R,2022-06-11,"White / Caucasian",60,50+
62a46a66f8d5efcc22f95a7a,Yes,Healthcare,5.0,8.0,8.0,5.0,5.0,6.0,"Neither easy nor difficult","Better Salary",Male,25,Nigeria,Bachelors,"Data Analyst",0,40000,20000,Python,2022-06-11,"Black / African",25,21-25
62a46ad7d8c00e9f541b664a,No,Construction,0.0,0.0,1.0,3.0,2.0,1.0,"Neither easy nor difficult","Good Work/Life Balance",Female,37,Nigeria,Masters,Other,0,40000,20000,R,2022-06-11,"Black / African",37,36-40
62a46dbecf25554317319e48,Yes,"Finance / Banking",6.0,8.0,3.0,4.0,5.0,1.0,"Neither easy nor difficult","Better Salary",Female,30,Canada,Bachelors,"Data Analyst",66000,85000,75500,Python,2022-06-11,"Asian / Asian American",30,26-30
62a475dcf408bae018eed15c,Yes,Healthcare,0.0,1.0,2.0,1.0,0.0,3.0,"Neither easy nor difficult","Better Salary",Female,27,Nigeria,Masters,"Data Analyst",0,40000,20000,Python,2022-06-11,"Black / African",27,26-30
62a477f0b4da29969c64892f,Yes,"Tech / IT",5.0,6.0,5.0,5.0,6.0,6.0,Difficult,Other,Male,31,"United States",PhD,"Data Scientist",225000,250000,237500,R,2022-06-11,"White / Caucasian",31,31-35
62a47947cec54911e9cbf6b2,No,"Student / Unemployed",10.0,10.0,10.0,10.0,10.0,10.0,"Neither easy nor difficult","Good Work/Life Balance",Male,24,"United Kingdom",Masters,"Student / Job Seeker",0,40000,20000,R,2022-06-11,"Asian / Asian American",24,21-25
62a47c587dc029e2d66d9782,No,"Finance / Banking",0.0,6.0,6.0,6.0,5.0,6.0,"Neither easy nor difficult","Better Salary",Female,20,"United States",Bachelors,"Data Analyst",0,40000,20000,R,2022-06-11,"Black / African",20,"Under 21"
62a47e3ef3072dd89263c8c0,No,"Tech / IT",2.0,1.0,4.0,1.0,1.0,1.0,Easy,"Good Work/Life Balance",Male,24,India,Bachelors,Other,0,40000,20000,R,2022-06-11,"Asian / Asian American",24,21-25
62a47e812e54c9003e54d789,Yes,Manufacturing,3.0,6.0,7.0,6.0,4.0,4.0,"Neither easy nor difficult","Good Work/Life Balance",Male,24,Romania,Bachelors,"Student / Job Seeker",0,40000,20000,R,2022-06-11,"White / Caucasian",24,21-25
62a47ea87dc029e2d66d9b60,No,"Tech / IT",0.0,1.0,3.0,0.0,0.0,0.0,"Neither easy nor difficult","Good Work/Life Balance",Male,41,Spain,Bachelors,"Student / Job Seeker",0,40000,20000,R,2022-06-11,"Hispanic / Latino",41,41-50
62a47f1e0a77c1a77f677174,Yes,"Tech / IT",8.0,8.0,8.0,8.0,8.0,8.0,Difficult,"Better Salary",Male,41,"United States",Bachelors,"Data Analyst",86000,105000,95500,R,2022-06-11,"White / Caucasian",41,41-50
62a48566b4da29969c64995a,No,"Retail / E-Commerce",9.0,8.0,9.0,10.0,8.0,10.0,"Neither easy nor difficult","Good Culture",Male,43,"United States",Bachelors,Other,150000,225000,187500,Python,2022-06-11,"White / Caucasian",43,41-50
62a48612d8c00e9f541b86b8,No,Healthcare,7.0,7.0,8.0,4.0,6.0,9.0,Easy,"Remote Work",Female,38,"United States",Bachelors,"Data Analyst",66000,85000,75500,Python,2022-06-11,"White / Caucasian",38,36-40
62a487167dc029e2d66da73e,Yes,"Retail / E-Commerce",5.0,5.0,5.0,5.0,5.0,6.0,"Neither easy nor difficult","Better Salary",Female,28,Philippines,Bachelors,"Data Analyst",0,40000,20000,Python,2022-06-11,"Asian / Asian American",28,26-30
62a488197dc029e2d66da8a1,Yes,Healthcare,10.0,8.0,6.0,10.0,7.0,5.0,"Neither easy nor difficult","Good Culture",Female,31,Germany,Bachelors,"Data Analyst",86000,105000,95500,Python,2022-06-11,"Hispanic / Latino",31,31-35
62a48c4c24a262602739e141,Yes,"Government / Non-Profit",8.0,7.0,8.0,6.0,7.0,8.0,Difficult,"Good Work/Life Balance",Female,28,"United States",Masters,"Data Analyst",86000,105000,95500,R,2022-06-11,"White / Caucasian",28,26-30
62a48cbdf408bae018eeeccf,No,Healthcare,7.0,8.0,9.0,9.0,4.0,9.0,Easy,"Remote Work",Male,23,"United States",Masters,"Data Analyst",41000,65000,53000,"C / C++",2022-06-11,"Asian / Asian American",23,21-25
62a48d4df8d5efcc22f98308,No,"Tech / IT",5.0,5.0,4.0,5.0,6.0,6.0,"Neither easy nor difficult","Better Salary",Male,25,"United Kingdom",Bachelors,"Data Analyst",41000,65000,53000,Python,2022-06-11,"Black / African",25,21-25
62a48d562e54c9003e54ea2b,No,"Tech / IT",2.0,5.0,2.0,8.0,9.0,10.0,Difficult,"Remote Work",Male,26,Poland,Masters,Other,0,40000,20000,R,2022-06-11,"White / Caucasian",26,26-30
62a48da6b4da29969c64a3a5,Yes,"Finance / Banking",9.0,4.0,8.0,7.0,5.0,6.0,Difficult,"Good Work/Life Balance",Male,35,"United States",Bachelors,"Data Scientist",125000,150000,137500,Python,2022-06-11,"White / Caucasian",35,31-35
62a49012f408bae018eef16d,Yes,"Retail / E-Commerce",8.0,9.0,9.0,7.0,8.0,8.0,"Neither easy nor difficult","Remote Work",Male,30,Denmark,Masters,"Data Analyst",106000,125000,115500,R,2022-06-11,"White / Caucasian",30,26-30
62a491b3b4da29969c64a89e,Yes,"Tech / IT",3.0,,,,,,"Neither easy nor difficult","Better Salary",Male,35,"United Kingdom",Bachelors,"Data Analyst",86000,105000,95500,R,2022-06-11,"White / Caucasian",35,31-35
62a4926ef408bae018eef4ee,Yes,"Retail / E-Commerce",0.0,8.0,5.0,5.0,2.0,2.0,Easy,"Better Salary",Male,28,Panama,Bachelors,"Data Analyst",0,40000,20000,Python,2022-06-11,"Hispanic / Latino",28,26-30
62a495d724a262602739ee07,No,"Tech / IT",0.0,2.0,3.0,3.0,2.0,3.0,Easy,"Good Work/Life Balance",Female,24,Nigeria,Bachelors,"Student / Job Seeker",0,40000,20000,Python,2022-06-11,"Black / African",24,21-25
62a49b3cb4da29969c64b5dc,Yes,"Tech / IT",8.0,10.0,7.0,5.0,6.0,5.0,"Neither easy nor difficult","Good Culture",Female,34,"United States",Bachelors,"Data Analyst",41000,65000,53000,Python,2022-06-11,"White / Caucasian",34,31-35
62a49e087dc029e2d66dc57e,Yes,"Tech / IT",3.0,5.0,4.0,5.0,3.0,6.0,"Neither easy nor difficult","Good Work/Life Balance",Female,31,Germany,Masters,"Data Analyst",41000,65000,53000,Python,2022-06-11,"White / Caucasian",31,31-35
62a49e47b4da29969c64b9f9,Yes,"Tech / IT",0.0,0.0,0.0,0.0,0.0,0.0,Difficult,"Good Work/Life Balance",Male,30,"United Kingdom",Masters,"Data Analyst",0,40000,20000,Python,2022-06-11,"Asian / Asian American",30,26-30
62a49e5f24a262602739f9af,Yes,"Logistics & Warehousing",4.0,4.0,1.0,6.0,1.0,5.0,Difficult,"Better Salary",Male,40,"United Kingdom",Bachelors,"Data Engineer",86000,105000,95500,R,2022-06-11,"White / Caucasian",40,36-40
62a49fe7b4da29969c64bbe1,No,Consulting,4.0,10.0,10.0,10.0,8.0,6.0,"Very Difficult","Better Salary",Male,26,"United States",Bachelors,"Data Analyst",41000,65000,53000,R,2022-06-11,"Hispanic / Latino",26,26-30
62a4a3d4f8d5efcc22f9a051,No,Healthcare,9.0,9.0,6.0,6.0,6.0,7.0,"Neither easy nor difficult","Good Culture",Male,25,"United States",Bachelors,"Data Analyst",125000,150000,137500,R,2022-06-11,"White / Caucasian",25,21-25
62a4a8cb0a77c1a77f67a405,Yes,"Tech / IT",,5.0,8.0,4.0,8.0,4.0,Easy,"Good Culture",Male,45,Greece,Associates,"Data Analyst",0,40000,20000,SQL,2022-06-11,"White / Caucasian",45,41-50
62a4abb30f8c8599d5b0fc24,No,"Finance / Banking",7.0,9.0,8.0,6.0,6.0,9.0,"Neither easy nor difficult","Good Culture",Male,26,"United States",Masters,"Data Analyst",41000,65000,53000,R,2022-06-11,"Black / African",26,26-30
62a4afd87dc029e2d66ddb24,No,"Finance / Banking",7.0,7.0,8.0,6.0,6.0,4.0,"Neither easy nor difficult","Good Work/Life Balance",Male,26,India,Masters,"Data Scientist",0,40000,20000,Python,2022-06-11,"Asian / Asian American",26,26-30
62a4b085cec54911e9cc3afe,Yes,"Finance / Banking",3.0,2.0,4.0,2.0,2.0,3.0,Difficult,"Better Salary",Male,23,India,Masters,Other,0,40000,20000,Python,2022-06-11,"Asian / Asian American",23,21-25
62a4b23f5d257a28a30f6b8c,Yes,"Tech / IT",4.0,4.0,4.0,4.0,5.0,6.0,"Neither easy nor difficult","Good Work/Life Balance",Male,25,India,Masters,"Data Engineer",106000,125000,115500,Python,2022-06-11,"Asian / Asian American",25,21-25
62a4b29a5d257a28a30f6c63,Yes,Healthcare,4.0,5.0,6.0,6.0,5.0,6.0,"Neither easy nor difficult","Better Salary",Female,33,"United States","High School","Data Analyst",41000,65000,53000,R,2022-06-11,"White / Caucasian",33,31-35
62a4b2e5f8f75616458712af,No,"Retail / E-Commerce",6.0,3.0,3.0,6.0,6.0,4.0,"Very Easy","Growth & Learning",Male,33,India,Bachelors,"Data Analyst",0,40000,20000,SQL,2022-06-11,"Asian / Asian American",33,31-35
62a4b6c30a77c1a77f67b54c,Yes,Healthcare,7.0,8.0,7.0,8.0,3.0,4.0,Easy,"Good Culture",Male,27,"United States",Bachelors,"Data Analyst",86000,105000,95500,R,2022-06-11,"White / Caucasian",27,26-30
62a4bf07b4da29969c64e4f8,Yes,"Tech / IT",9.0,9.0,9.0,8.0,8.0,9.0,Difficult,"Remote Work",Female,28,"United States",Masters,"Data Analyst",106000,125000,115500,Python,2022-06-11,"Hispanic / Latino",28,26-30
62a4bf3a0a77c1a77f67bef2,Yes,"Tech / IT",5.0,6.0,7.0,6.0,6.0,7.0,"Very Easy","Better Salary",Male,32,"United States",Bachelors,"Data Analyst",66000,85000,75500,Python,2022-06-11,"Hispanic / Latino",32,31-35
62a4c49a575fa3a5ae8aadf4,Yes,"Tech / IT",2.0,6.0,3.0,6.0,6.0,7.0,"Neither easy nor difficult","Better Salary",Male,35,India,Masters,"Data Analyst",0,40000,20000,Python,2022-06-11,"Asian / Asian American",35,31-35
62a4c57af3072dd8926421ac,Yes,"Legal & Public Sector",8.0,9.0,10.0,10.0,9.0,10.0,"Neither easy nor difficult","Good Culture",Male,34,"United States",Masters,"Data Analyst",86000,105000,95500,Python,2022-06-11,"Hispanic / Latino",34,31-35
62a4c6060a77c1a77f67c772,No,"Tech / IT",9.0,8.0,3.0,5.0,2.0,4.0,Easy,"Better Salary",Male,27,Germany,Masters,"Data Analyst",41000,65000,53000,Python,2022-06-11,"White / Caucasian",27,26-30
62a4c7d0f8f7561645872912,Yes,Education,4.0,5.0,5.0,3.0,3.0,4.0,Easy,"Good Culture",Female,30,"United States",Masters,Other,66000,85000,75500,R,2022-06-11,"White / Caucasian",30,26-30
62a4cdfad8c00e9f541bdc6b,No,"Logistics & Warehousing",8.0,9.0,9.0,9.0,9.0,10.0,"Neither easy nor difficult","Better Salary",Male,34,"United States",Masters,"Data Analyst",66000,85000,75500,Python,2022-06-11,"White / Caucasian",34,31-35
62a4ce2bbae91e4b8b84f3db,No,"Tech / IT",3.0,10.0,6.0,5.0,7.0,8.0,"Neither easy nor difficult","Remote Work",Female,22,"United States",Bachelors,"Data Analyst",41000,65000,53000,Python,2022-06-11,"White / Caucasian",22,21-25
62a4cffeb4da29969c64f6a1,Yes,"Finance / Banking",2.0,2.0,5.0,5.0,2.0,3.0,"Very Difficult","Good Work/Life Balance",Female,33,India,Masters,"Data Analyst",0,40000,20000,Python,2022-06-11,"Asian / Asian American",33,31-35
62a4d08bf3072dd892642d2c,No,"Finance / Banking",8.0,9.0,9.0,9.0,9.0,9.0,"Neither easy nor difficult","Better Salary",Female,26,India,Masters,"Data Analyst",0,40000,20000,Python,2022-06-11,"Asian / Asian American",26,26-30
62a4d13bbae91e4b8b84f89b,Yes,"Tech / IT",0.0,5.0,8.0,6.0,5.0,7.0,"Neither easy nor difficult","Better Salary",Male,28,Argentina,Bachelors,"Data Engineer",0,40000,20000,Python,2022-06-11,"Hispanic / Latino",28,26-30
62a4d74c5d257a28a30f97fc,No,Sports,2.0,2.0,7.0,4.0,8.0,1.0,Difficult,"Remote Work",Male,42,"United Kingdom",Bachelors,Other,0,40000,20000,Python,2022-06-11,"Black / African",42,41-50
62a4d7f6bae91e4b8b84ffed,No,"Energy & Utilities",4.0,10.0,2.0,3.0,2.0,3.0,"Neither easy nor difficult","Better Salary",Male,30,Morocco,Masters,"Data Analyst",0,40000,20000,R,2022-06-11,Other,30,26-30
62a4d9d4bae91e4b8b8501f1,Yes,"Tech / IT",10.0,9.0,8.0,8.0,9.0,10.0,Difficult,"Better Salary",Male,25,"United States",Associates,"Data Scientist",106000,125000,115500,SQL,2022-06-11,"White / Caucasian",25,21-25
62a4dd63f408bae018ef4e51,Yes,Construction,4.0,6.0,6.0,6.0,5.0,7.0,Easy,"Better Salary",Male,32,"United States",Bachelors,"Data Analyst",41000,65000,53000,Python,2022-06-11,"Black / African",32,31-35
62a4e34d7dc029e2d66e10b9,No,"Tech / IT",3.0,4.0,5.0,5.0,6.0,6.0,"Neither easy nor difficult","Better Salary",Male,31,Germany,Masters,"Data Analyst",0,40000,20000,Python,2022-06-11,"Asian / Asian American",31,31-35
62a4e4c90f8c8599d5b13d8f,Yes,Education,8.0,7.0,5.0,4.0,7.0,7.0,Easy,"Remote Work",Male,30,"United Arab Emirates","High School","Data Analyst",150000,225000,187500,Python,2022-06-11,"White / Caucasian",30,26-30
62a4e5aed8c00e9f541bf48c,Yes,"Retail / E-Commerce",0.0,6.0,6.0,2.0,0.0,3.0,"Neither easy nor difficult","Better Salary",Male,23,Canada,Bachelors,"Student / Job Seeker",0,40000,20000,Python,2022-06-11,"Asian / Asian American",23,21-25
62a4f6eef3072dd892645775,No,Education,7.0,7.0,6.0,7.0,6.0,6.0,Easy,"Remote Work",Female,31,"United Kingdom",Bachelors,Other,66000,85000,75500,R,2022-06-11,"White / Caucasian",31,31-35
62a4fe370f8c8599d5b158c4,No,"Aviation & Transportation",7.0,5.0,9.0,9.0,4.0,9.0,"Neither easy nor difficult","Good Work/Life Balance",Female,29,Finland,Masters,"Data Analyst",41000,65000,53000,Python,2022-06-11,"Black / African",29,26-30
62a5008c5d257a28a30fbde5,Yes,"Tech / IT",5.0,4.0,4.0,5.0,7.0,10.0,"Neither easy nor difficult","Remote Work",Male,24,Nigeria,Bachelors,"Data Analyst",0,40000,20000,Python,2022-06-11,"Black / African",24,21-25
62a5038acec54911e9cc9526,No,"Legal & Public Sector",2.0,7.0,6.0,5.0,6.0,4.0,"Neither easy nor difficult","Better Salary",Male,36,"United States",Masters,Other,41000,65000,53000,Python,2022-06-11,"Asian / Asian American",36,36-40
62a50775f8f756164587677b,Yes,"Legal & Public Sector",4.0,6.0,6.0,6.0,6.0,6.0,Difficult,"Remote Work",Female,32,"United States",Masters,"Data Analyst",41000,65000,53000,R,2022-06-11,"White / Caucasian",32,31-35
62a50eddf8d5efcc22fa1a4e,Yes,Healthcare,8.0,9.0,7.0,7.0,7.0,9.0,Difficult,"Remote Work",Female,36,"United States",Bachelors,"Data Analyst",86000,105000,95500,Python,2022-06-11,"White / Caucasian",36,36-40
62a511acbc6861bf3179178a,No,Healthcare,8.0,6.0,5.0,2.0,3.0,2.0,Easy,"Better Salary",Male,30,"United States",Bachelors,"Data Engineer",106000,125000,115500,SQL,2022-06-11,"White / Caucasian",30,26-30
62a5177d18134ddc75d0e9d8,Yes,"Student / Unemployed",0.0,2.0,2.0,3.0,3.0,4.0,"Neither easy nor difficult","Good Work/Life Balance",Male,42,Sudan,Masters,"Student / Job Seeker",0,40000,20000,R,2022-06-11,"Black / African",42,41-50
62a51aaacec54911e9cca93b,Yes,Healthcare,6.0,6.0,6.0,5.0,4.0,4.0,Easy,"Remote Work",Male,53,Australia,PhD,"Data Analyst",86000,105000,95500,"Power Query / DAX",2022-06-11,"White / Caucasian",53,50+
62a51dc6575fa3a5ae8b09f3,No,"Finance / Banking",1.0,7.0,4.0,10.0,10.0,10.0,"Neither easy nor difficult","Better Salary",Male,25,Kenya,"High School","Data Analyst",0,40000,20000,Python,2022-06-11,"Asian / Asian American",25,21-25
62a51fe0575fa3a5ae8b0c06,No,Healthcare,1.0,5.0,4.0,6.0,5.0,6.0,"Neither easy nor difficult","Better Salary",Male,23,Lebanon,Bachelors,"Data Analyst",0,40000,20000,Python,2022-06-11,"White / Caucasian",23,21-25
62a525aff8f75616458784dd,Yes,Entertainment,2.0,1.0,3.0,3.0,3.0,4.0,Difficult,"Better Salary",Male,36,"Saudi Arabia",Bachelors,"Data Analyst",0,40000,20000,Python,2022-06-11,Other,36,36-40
62a52629b4da29969c654a94,Yes,Healthcare,,,,,,6.0,Easy,"Good Work/Life Balance",Male,32,"United Arab Emirates",Bachelors,"Data Analyst",41000,65000,53000,SQL,2022-06-11,"Black / African",32,31-35
62a52725d8c00e9f541c3b4a,No,"Finance / Banking",3.0,6.0,4.0,2.0,2.0,3.0,Difficult,Other,Male,25,"United States",Masters,"Data Analyst",86000,105000,95500,Python,2022-06-11,"Hispanic / Latino",25,21-25
